RegionName,StateName,Year,HomeValueYearlyAvg,RentalValueYearlyAvg,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,INflow,OUTflow,NET in,GROSS out,crime_rate_per_100000,TotalLivingCost,HousingCostAvg,AffordabilityScore
Alamance County,NC,2024.0,281276.68691089976,1402.8184498143828,11234.4,8031.678264,12514.607568,11547.658968,6980.859852,10345.299504,7469.839932,68124.34296000001,66801.1953125,157844.0,75078.0,82766.0,12.3,65.0,18.9,0.3,1.5,0.0,113344.0,44281.0,1192.0,25157.0,738.0,17.6,26.1,33.0,17.4,23.0,10.3,16.2,85.1,9.3,0.2,1.3,1.1,2.9,23.6,73906.0,81.0,13.2,5.6,0.2,6.0,10167.0,7913.0,1524.0,17350.0,436.5907059,68124.344088,141339.75268035708,0.7511851387606678
Alameda County,CA,2015.0,630748.8809090719,2165.422466980394,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,316457.15168802615,0.6061194321176475
Alameda County,CA,2016.0,702417.4281959165,2337.3133077418283,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,352377.3707518291,0.5935712695738105
Alameda County,CA,2017.0,749780.9240479916,2449.334241279756,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,376115.1291446357,0.5852788577093341
Alameda County,CA,2018.0,837064.3653450004,2538.4206044725547,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,419801.39297473646,0.570017749794058
Alameda County,CA,2019.0,837414.8922435314,2602.9910925985737,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,420008.941668065,0.5699452459283376
Alameda County,CA,2020.0,855193.69192245,2597.8603860987128,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,428895.77615427435,0.5668407703282569
Alameda County,CA,2021.0,996514.0404755062,2597.088128472176,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,499555.5643019892,0.5421568867078448
Alameda County,CA,2022.0,1119696.0428852614,2754.4025048445305,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,561225.222695053,0.5206135632619453
Alameda County,CA,2023.0,1051359.6885882716,2766.364647126329,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,527063.026617699,0.5325475881762045
Alameda County,CA,2024.0,1102495.3284642403,2767.26210995056,30882.04788,10664.134632,13677.410592,14001.303612,15053.820575999998,13512.209952,19888.090716,117679.01916,122820.71875,1629615.0,799649.0,829966.0,22.5,32.2,10.7,0.3,28.7,0.8,1056116.0,85743.0,940.0,41363.0,335.0,11.3,13.0,48.0,16.0,20.4,6.4,9.2,62.0,10.1,14.6,3.7,3.6,6.0,32.5,826310.0,79.3,13.2,7.3,0.1,6.0,104727.0,102970.0,-18751.0,187189.0,753.6935735,117679.01796,552631.2952870955,0.523615716389504
Alamosa County,CO,2024.0,298864.9033767573,1105.299288130853,10842.0,9025.56438,13083.984432000001,10907.311608,7198.802051999999,9491.928048,7019.98812,67569.57863999999,49323.58984375,16345.0,8085.0,8260.0,45.8,48.6,1.6,1.3,1.0,0.2,11257.0,36315.0,4688.0,19217.0,1603.0,27.8,33.8,30.6,22.6,22.3,13.1,11.4,75.8,15.7,0.0,4.2,1.4,2.9,14.6,6593.0,73.1,18.2,6.3,2.3,9.9,1929.0,1308.0,577.0,3193.0,178.4285978,67569.57863999999,149985.10133244406,0.7213827726759756
Albany County,NY,2015.0,206802.06666251333,1046.7277940747879,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,103924.39722829405,0.734016899207356
Albany County,NY,2016.0,212003.3962007654,1082.8383581722335,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,106543.11727946882,0.7331020906200092
Albany County,NY,2017.0,219065.8905320989,1116.06430003105,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,110090.97741606498,0.7318627015840533
Albany County,NY,2018.0,229556.8968565263,1155.8974383084558,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,115356.39714741737,0.7300233101668356
Albany County,NY,2019.0,237621.1424464051,1181.8601048763157,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,119401.50127564071,0.7286102167773569
Albany County,NY,2020.0,246265.05965523925,1224.9268432023084,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,123744.99324922077,0.7270928862957269
Albany County,NY,2021.0,270835.5380700505,1306.5165403554072,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,136071.02730520294,0.7227869805165721
Albany County,NY,2022.0,295554.0048598254,1392.9773805812545,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,148473.49112020334,0.7184543752053892
Albany County,NY,2023.0,311143.68104835704,1469.236515647288,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,156306.45878200216,0.7157180513748946
Albany County,NY,2024.0,329901.4710567398,1531.2447943521527,14176.99314,9723.971099999999,12159.220164,12392.769552000002,8660.26158,20305.585392,13220.411472000002,90639.21264,97041.21875,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,28991.0,27577.0,-1162.0,53992.0,330.6781345,90639.2124,165716.35792554598,0.7124308513785759
Albemarle County,VA,2015.0,314181.76335227076,1131.8887098040275,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,157656.8260310374,0.7312741323269817
Albemarle County,VA,2016.0,326086.1067785273,1178.0538548848956,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,163632.0803167061,0.729186771392903
Albemarle County,VA,2017.0,340106.0186587391,1225.180608037163,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,170665.59963338813,0.726729722245063
Albemarle County,VA,2018.0,355713.10752559913,1284.4833295842125,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,178498.79542759169,0.7239933187201074
Albemarle County,VA,2019.0,368127.3325820361,1332.3182050676867,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,184729.8253935519,0.7218166065823137
Albemarle County,VA,2020.0,383501.55507203384,1368.0567352176113,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,192434.80590362573,0.7191249930466119
Albemarle County,VA,2021.0,420172.9547381688,1490.256022245413,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,210831.6053802071,0.7126983610233362
Albemarle County,VA,2022.0,465351.7690713233,1643.2070994471121,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,233497.48808538518,0.7047803920410498
Albemarle County,VA,2023.0,485983.7571793278,1725.3579220289405,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,243854.55755067835,0.7011623130171589
Albemarle County,VA,2024.0,509642.19105697796,1829.0140973974148,17209.2942,9159.873792,13755.740244,13702.250580000002,9554.589564,13555.028472,13266.416915999998,90203.19288,105842.1484375,105105.0,50283.0,54822.0,5.7,77.2,9.5,0.2,5.0,0.0,78224.0,72265.0,2910.0,39273.0,1293.0,9.8,11.0,54.0,15.5,18.7,6.2,5.6,76.9,8.6,1.8,3.4,1.8,7.6,21.9,50689.0,68.0,24.5,7.2,0.3,3.2,13547.0,10479.0,2244.0,23202.0,103.8834951,90203.19376800001,255735.60257718767,0.6970118571438673
Allegan County,MI,2022.0,286310.94456299156,1399.2793000242123,11126.4,7682.474496,13963.619568,11467.605684,6815.196936,11073.915888,7503.7939799999995,69633.00636,75065.09375,114145.0,56997.0,57148.0,7.2,88.7,1.3,0.5,0.6,0.0,84358.0,58487.0,1264.0,27172.0,539.0,10.8,14.3,30.3,14.7,20.1,12.4,22.5,86.0,7.6,0.3,1.4,0.7,4.1,23.9,54028.0,86.3,7.7,5.9,0.2,3.6,5633.0,7593.0,-2135.0,13051.0,200.8335481,69633.006552,143855.11193150788,0.7585419496961505
Allegan County,MI,2023.0,292614.48286891944,1416.3123927204522,11126.4,7682.474496,13963.619568,11467.605684,6815.196936,11073.915888,7503.7939799999995,69633.00636,75065.09375,114145.0,56997.0,57148.0,7.2,88.7,1.3,0.5,0.6,0.0,84358.0,58487.0,1264.0,27172.0,539.0,10.8,14.3,30.3,14.7,20.1,12.4,22.5,86.0,7.6,0.3,1.4,0.7,4.1,23.9,54028.0,86.3,7.7,5.9,0.2,3.6,5633.0,7593.0,-2135.0,13051.0,200.8335481,69633.006552,147015.39763081993,0.7574379536829443
Allegan County,MI,2024.0,308633.0540237846,1554.8948723044016,11126.4,7682.474496,13963.619568,11467.605684,6815.196936,11073.915888,7503.7939799999995,69633.00636,75065.09375,114145.0,56997.0,57148.0,7.2,88.7,1.3,0.5,0.6,0.0,84358.0,58487.0,1264.0,27172.0,539.0,10.8,14.3,30.3,14.7,20.1,12.4,22.5,86.0,7.6,0.3,1.4,0.7,4.1,23.9,54028.0,86.3,7.7,5.9,0.2,3.6,5633.0,7593.0,-2135.0,13051.0,200.8335481,69633.006552,155093.9744480445,0.7546158301640051
Allegany County,MD,2023.0,142495.99661571835,900.2118055079653,9529.289052,7601.888904000001,13458.462936,9004.043844,6207.301283999999,10098.575280000001,5587.562664,61487.12436,62822.24609375,72591.0,37892.0,34699.0,1.7,87.3,8.0,0.2,0.8,0.0,58846.0,42771.0,1485.0,22355.0,683.0,16.8,22.9,29.9,23.4,24.8,8.8,13.1,82.5,9.7,0.5,4.4,1.2,1.7,20.9,28738.0,73.6,22.6,3.7,0.0,9.0,7630.0,6469.0,958.0,13896.0,364.5217013,61487.123964,71698.10421061316,0.792547251129369
Allegany County,MD,2024.0,145749.7735576923,982.7797817629962,9529.289052,7601.888904000001,13458.462936,9004.043844,6207.301283999999,10098.575280000001,5587.562664,61487.12436,62822.24609375,72591.0,37892.0,34699.0,1.7,87.3,8.0,0.2,0.8,0.0,58846.0,42771.0,1485.0,22355.0,683.0,16.8,22.9,29.9,23.4,24.8,8.8,13.1,82.5,9.7,0.5,4.4,1.2,1.7,20.9,28738.0,73.6,22.6,3.7,0.0,9.0,7630.0,6469.0,958.0,13896.0,364.5217013,61487.123964,73366.27666972765,0.7919645013657626
Allegheny County,PA,2015.0,131975.22975363393,993.1962566870847,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,66484.2130051605,0.7949543335980044
Allegheny County,PA,2016.0,139089.94015207086,1015.4615584493325,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,70052.7008552601,0.793707738595362
Allegheny County,PA,2017.0,146430.7928578195,1036.5350601578275,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,73733.66395898866,0.7924218521351094
Allegheny County,PA,2018.0,155593.47173925568,1068.9766238532193,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,78331.22418155445,0.7908157669139875
Allegheny County,PA,2019.0,164269.40977788516,1109.7888943542705,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,82689.59933611972,0.789293237227591
Allegheny County,PA,2020.0,175874.9176119901,1146.8869010833535,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,88510.90225653672,0.787259656777189
Allegheny County,PA,2021.0,200923.13233454156,1206.267615489612,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,101064.69997501558,0.7828741853513573
Allegheny County,PA,2022.0,213548.43899663087,1298.7284607807908,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,107423.58372870582,0.7806528095073809
Allegheny County,PA,2023.0,216200.46928784534,1353.5376780304998,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,108777.00348293791,0.7801800136417438
Allegheny County,PA,2024.0,226533.3462235653,1408.8560513944167,12852.756792,8622.637596,12030.81336,8809.213908,7781.382264,14515.400136,8262.679428,72874.88364,87770.0078125,1229605.0,593177.0,636428.0,2.0,79.1,12.7,0.1,3.5,0.0,961881.0,56333.0,474.0,35280.0,259.0,12.5,16.9,45.0,16.8,23.7,6.1,8.3,72.0,8.4,9.2,4.2,1.5,4.7,26.7,622670.0,86.7,8.6,4.6,0.1,5.9,57964.0,54375.0,-3804.0,104946.0,409.4916311,72874.883484,113971.10113747987,0.7783655374682554
Allen County,IN,2015.0,111266.08538447112,683.3740610194978,10040.720544,7843.645655999999,12534.849948,13347.008484,6480.211116,13917.830615999997,7915.011876,72079.27824,70590.1796875,367747.0,179414.0,188333.0,7.2,74.6,11.3,0.2,3.5,0.0,260663.0,51091.0,655.0,26932.0,523.0,14.7,22.0,33.7,16.5,24.3,7.6,17.9,84.3,8.7,0.8,1.2,0.9,4.0,21.3,176365.0,87.2,8.6,4.1,0.1,6.3,23872.0,25322.0,-3630.0,47014.0,285.3884423,72079.27824,55974.72972274531,0.7731889160706458
